DlangUI log file
2017-06-29 01:05:32.132 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 553, 258, 600, 400, 2581)
2017-06-29 01:05:32.139 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 567, 262, 600, 400, 2581)
2017-06-29 01:05:32.146 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 581, 266, 600, 400, 2581)
2017-06-29 01:05:32.155 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 592, 270, 600, 400, 2581)
2017-06-29 01:05:32.163 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 604, 274, 600, 400, 2581)
2017-06-29 01:05:32.170 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 612, 276, 600, 400, 2581)
2017-06-29 01:05:32.178 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 619, 277, 600, 400, 2581)
2017-06-29 01:05:32.186 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 623, 279, 600, 400, 2581)
2017-06-29 01:05:32.194 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 626, 280, 600, 400, 2581)
2017-06-29 01:05:32.838 D  updateTexture for cache page - setting image 1024x1024 tx=2
2017-06-29 01:05:36.169 D  Platform.createWindow is called
2017-06-29 01:05:36.169 V  Platform.createWindow : setDefaultLanguageAndThemeIfNecessary
2017-06-29 01:05:36.170 V  Platform.createWindow : new Win32Window
2017-06-29 01:05:36.170 D  Window onCreate
2017-06-29 01:05:36.170 V  created window, adding to map
2017-06-29 01:05:36.172 I  OpenGL context already exists. Setting pixel format.
2017-06-29 01:05:36.180 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, E05A0, 26, 26, 600, 400, 268441671)
2017-06-29 01:05:36.180 D  onResize 584x361
2017-06-29 01:05:36.180 D  resize: measure took 0 ms
2017-06-29 01:05:36.180 D  resize: layout took 0 ms
2017-06-29 01:05:37.346 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 32, 29, 600, 400, 2581)
2017-06-29 01:05:37.348 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 36, 32, 600, 400, 2581)
2017-06-29 01:05:37.356 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 45, 37, 600, 400, 2581)
2017-06-29 01:05:37.363 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 57, 45, 600, 400, 2581)
2017-06-29 01:05:37.372 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 71, 51, 600, 400, 2581)
2017-06-29 01:05:37.380 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 86, 59, 600, 400, 2581)
2017-06-29 01:05:37.387 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 100, 68, 600, 400, 2581)
2017-06-29 01:05:37.396 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 117, 76, 600, 400, 2581)
2017-06-29 01:05:37.403 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 134, 85, 600, 400, 2581)
2017-06-29 01:05:37.413 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 151, 93, 600, 400, 2581)
2017-06-29 01:05:37.419 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 171, 102, 600, 400, 2581)
2017-06-29 01:05:37.430 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 193, 113, 600, 400, 2581)
2017-06-29 01:05:37.435 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 215, 122, 600, 400, 2581)
2017-06-29 01:05:37.442 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 235, 133, 600, 400, 2581)
2017-06-29 01:05:37.451 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 254, 141, 600, 400, 2581)
2017-06-29 01:05:37.460 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 274, 150, 600, 400, 2581)
2017-06-29 01:05:37.467 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 293, 161, 600, 400, 2581)
2017-06-29 01:05:37.476 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 310, 172, 600, 400, 2581)
2017-06-29 01:05:37.482 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 330, 183, 600, 400, 2581)
2017-06-29 01:05:37.492 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 347, 193, 600, 400, 2581)
2017-06-29 01:05:37.499 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 364, 204, 600, 400, 2581)
2017-06-29 01:05:37.507 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 382, 215, 600, 400, 2581)
2017-06-29 01:05:37.514 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 399, 226, 600, 400, 2581)
2017-06-29 01:05:37.522 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 414, 236, 600, 400, 2581)
2017-06-29 01:05:37.530 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 428, 247, 600, 400, 2581)
2017-06-29 01:05:37.538 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 443, 257, 600, 400, 2581)
2017-06-29 01:05:37.546 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 458, 268, 600, 400, 2581)
2017-06-29 01:05:37.554 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 470, 276, 600, 400, 2581)
2017-06-29 01:05:37.562 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 479, 283, 600, 400, 2581)
2017-06-29 01:05:37.571 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 489, 289, 600, 400, 2581)
2017-06-29 01:05:37.579 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 496, 294, 600, 400, 2581)
2017-06-29 01:05:37.587 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 503, 299, 600, 400, 2581)
2017-06-29 01:05:37.594 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 507, 302, 600, 400, 2581)
2017-06-29 01:05:37.604 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 512, 307, 600, 400, 2581)
2017-06-29 01:05:37.610 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 514, 310, 600, 400, 2581)
2017-06-29 01:05:37.618 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 517, 313, 600, 400, 2581)
2017-06-29 01:05:37.625 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 520, 314, 600, 400, 2581)
2017-06-29 01:05:37.634 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 523, 315, 600, 400, 2581)
2017-06-29 01:05:37.642 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 525, 317, 600, 400, 2581)
2017-06-29 01:05:37.650 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 527, 318, 600, 400, 2581)
2017-06-29 01:05:37.658 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 528, 319, 600, 400, 2581)
2017-06-29 01:05:37.666 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 529, 320, 600, 400, 2581)
2017-06-29 01:05:37.673 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 530, 320, 600, 400, 2581)
2017-06-29 01:05:37.682 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 530, 321, 600, 400, 2581)
2017-06-29 01:05:39.147 D  WM_CLOSE: closing window 
2017-06-29 01:05:39.148 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, null, 530, 321, 600, 400, 6295)
2017-06-29 01:05:39.149 D  WM_WINDOWPOSCHANGED: WINDOWPOS(550708, E05A0, 530, 321, 600, 400, 6171)
2017-06-29 01:05:39.149 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, 550708, 626, 280, 600, 400, 6147)
2017-06-29 01:05:39.154 D  Window onDestroy
2017-06-29 01:05:39.154 V  destroyed window, removing from map
2017-06-29 01:05:39.154 E  Cannot find window in map by HWND
2017-06-29 01:05:39.154 D  Window destructor
2017-06-29 01:05:39.154 D  Destroying window
2017-06-29 01:05:39.154 D  Window.close()
2017-06-29 01:05:39.154 D  WM_CLOSE: closing window 
2017-06-29 01:05:39.173 D  WM_WINDOWPOSCHANGED: WINDOWPOS(F088C, null, 626, 280, 600, 400, 536877207)
2017-06-29 01:05:39.179 D  Window onDestroy
2017-06-29 01:05:39.179 V  destroyed window, removing from map
2017-06-29 01:05:39.206 E  Cannot find window in map by HWND
2017-06-29 01:05:39.207 I  UIAppMain returned 0
2017-06-29 01:05:39.207 E  Non-zero Widget instance count when exiting: 5
2017-06-29 01:05:39.207 I  Destroying DrawableCache
2017-06-29 01:05:39.207 I  Destroying ImageCache
2017-06-29 01:05:39.207 I  Destroying Win32FontManager
2017-06-29 01:05:39.207 D  Destroying font manager
2017-06-29 01:05:39.207 E  Non-zero DrawBuf instance count when exiting: 1
2017-06-29 01:05:39.207 E  Non-zero Style instance count when exiting: 3
2017-06-29 01:05:39.207 E  Non-zero Drawable instance count when exiting: 3
2017-06-29 01:05:39.207 D  Exiting main
2017-06-29 01:05:39.207 D  Calling GC.collect
2017-06-29 01:05:39.208 E  Non-zero DrawBuf instance count when exiting: 1
